country,year,video_id,url,title,description,channel_title,published_at,duration_seconds,view_count,like_count,comment_count,default_language,tags_str,transcript_excerpt,summary,sentiment,narr_health,narr_environment,narr_animal_welfare,narr_taste,narr_price,narr_convenience,narr_novelty,narr_cultural_fit
Denmark,2020,DNuSSCtVW78,https://www.youtube.com/watch?v=DNuSSCtVW78,Meals in a jar » vegan meal prep,"📲 Try our app 7 days FREE!: https://pickuplimes.com/app
💌  Sign-up for our newsletters: http://bit.ly/PUL_newsletters 
🎥 Film & photography gear we use: https://bit.ly/PUL_filming_gear
🎶 The music we recommend: http://bit.ly/YTube_music (great for YouTube creators) 

RECIPES
00:00 Intro
00:39 Kimchi noodle jar: https://bit.ly/kimchi_noodle_jar
05:45 Bulgur salad jar: https://bit.ly/bulgur_salad_jar 
09:10 Spiced black bean & rice jar: https://bit.ly/black_bean_salad_jar
12:24 Outro 

🔥 Homemade kimchi: https://bit.ly/homemade_vegan_kimchi

SUBSTITUTE DRESSING RECIPES
🌱  Vegan tzatziki: https://bit.ly/vegan_tzatziki
🌱 Golden glow sauce: https://bit.ly/golden_glow_sauce
🌱 Hummus: http://bit.ly/PUL_hummus_collection
🌱 Roasted garlic dressing: http://bit.ly/quinoa-chickpea-salad
🌱 Balsamic tahini dressing:  http://bit.ly/2fF6XVC-tapenadesalad
🌱 Miso lime dressing: http://bit.ly/2inWijM-rice-salad

WHAT WE USE @ THE PUL KITCHEN  
» Gochujang paste: https://amzn.to/2E5lrxl (similar to this) ",Pick Up Limes,2020-08-16T17:22:12Z,802,954023,43474.0,1221.0,en,vegan; vegetarian; meal prep; gluten free; plant-based; dinner recipes; lunch recipes; easy dinner; easy lunch; make-ahead; batch make; vegan lunch; vegan dinner; vegan student; vegan budget; weight loss; weight gain; what I eat in a day; meals in a jar; mason jar meals; korean recipes; healthy recipes; healthy lunch; quick lunch; make-ahead lunch; make-ahead dinner; family dinner; family lunch; meal prep vegan; meal prep ideas; tofu recipes; lunch kids; lunch at home,,"📲 Try our app 7 days FREE!: https://pickuplimes.com/app
💌  Sign-up for our newsletters: http://bit.ly/PUL_newsletters 
🎥 Film & photography gear we use: https://bit.ly/PUL_filming_gear
🎶 The music we recommend: http://bit.ly/YTube_music (great for YouTube creators) 

RECIPES
00:00 Intro
00:39 Kimchi noodle jar: https://bit.ly/kimchi_noodle_jar
05:45 Bulgur salad jar: https://bit.ly/bulgur_salad_jar 
09:10 Spiced black bean & rice jar: https://bit.ly/black_bean_salad_jar
12:24 Outro 

🔥 Homemade kimchi: https://bit.ly/homemade_vegan_kimchi

SUBSTITUTE DRESSING RECIPES
🌱  Vegan tzatziki: https://bit.ly/vegan_tzatziki
🌱 Golden glow sauce: https://bit.ly/golden_glow_sauce
🌱 Hummus: http://bit.ly/PUL_hummus_collection
🌱 Roasted garlic dressing: http://bit.ly/quinoa-chickpea-salad
🌱 Balsamic tahini dressing:  http://bit.ly/2fF6XVC-tapenadesalad
🌱 Miso lime dressing: http://bit.ly/2inWijM-rice-salad

WHAT WE USE @ THE PUL KITCHEN  
» Gochujang paste: https://amzn.to/2E5lrxl (similar to this) 
» Pomegranate molasses: https://amzn.to/31Wf0oG (similar to this) 
» Cutting board: https://amzn.to/36oiJgC
» Large mason jars: https://amzn.to/343uY2P
» Medium mason jars: https://amzn.to/2tekWbH 
» Mini spice jars: https://amzn.to/3glqg3u

STAY CONNECTED 🙋🏻‍♀️ 
👉 Instagram: https://www.instagram.com/pickuplimes/ 
👉 TikTok: https://www.tiktok.com/@pick_up_limes 
👉 Facebook: https://www.facebook.com/pickuplimes/ 
👉 Pinterest: https://www.pinterest.com/sadiabadiei/ 
 
❤ Sadia",0.9667,0,1,0,0,0,0,3,0
Denmark,2020,fOoPd_qaVt8,https://www.youtube.com/watch?v=fOoPd_qaVt8,"CREAMY AND MOIST VEGAN CHOCOLATE CAKE | No Eggs, no butter, no milk | Easy Dessert | Baking Cherry","🍒 Get the written recipe here: https://bakingcherry.com/creamy-and-moist-vegan-chocolate-cake/
🍒 Subscribe here: https://www.youtube.com/bakingcherry?sub_confirmation=1

🍒 You may also like:
→ Fluffy and Moist Chocolate Mousse Sheet Cake (No Oil, No Butter): https://youtu.be/vxy2YV3Nuqc
→ Egg-Free Microwave Chocolate Mug Cake: https://youtu.be/zs0qua-2OiY
→ Blueberry Lemon Bundt Cake: https://youtu.be/1L5T_1yMddk
→ Apple Crumble Cheesecake Bars: https://youtu.be/GnRYrIStQ2s
→ Black Forest Cake with White Chocolate Mousse Filling: https://youtu.be/iPqRwt6eP60
→ Fluffy and Moist Cinnamon Roll Poke Cake: https://youtu.be/rXIrlHyRzbg
→ Red Velvet Cheesecake Cake: https://youtu.be/_XBuBmOmGuY
→ Delicious Chocolate Layer Cake: https://youtu.be/Qy_kyviDuUY
→ Blueberry Lemon Mousse Cake: https://youtu.be/IwAnK_Ix5cQ
→ Banana Custard Crumb Cake: https://youtu.be/fgXXuNali4s

#cake #dessert #yummy

Creamy and Moist Vegan Chocolate Cake Recipe. This easy-to-make dessert has a soft texture and ric",Baking Cherry,2020-03-15T13:00:11Z,255,952401,23270.0,646.0,en,cake; cake recipe; chocolate cake; chocolate cake recipe; how to make a vegan cake; eggless cake; egg-free cake; no egg cake; eggless chocolate cake; peanut butter chocolate cake; eggless cake recipe; eggless dessert; easy vegan cake; easy cake; easy cake recipe; peanut butter frosting; no mixer cake; no mixer vegan cake; no butter cake; no milk cake; quick & easy chocolate cake; DIY dessert,,"🍒 Get the written recipe here: https://bakingcherry.com/creamy-and-moist-vegan-chocolate-cake/
🍒 Subscribe here: https://www.youtube.com/bakingcherry?sub_confirmation=1

🍒 You may also like:
→ Fluffy and Moist Chocolate Mousse Sheet Cake (No Oil, No Butter): https://youtu.be/vxy2YV3Nuqc
→ Egg-Free Microwave Chocolate Mug Cake: https://youtu.be/zs0qua-2OiY
→ Blueberry Lemon Bundt Cake: https://youtu.be/1L5T_1yMddk
→ Apple Crumble Cheesecake Bars: https://youtu.be/GnRYrIStQ2s
→ Black Forest Cake with White Chocolate Mousse Filling: https://youtu.be/iPqRwt6eP60
→ Fluffy and Moist Cinnamon Roll Poke Cake: https://youtu.be/rXIrlHyRzbg
→ Red Velvet Cheesecake Cake: https://youtu.be/_XBuBmOmGuY
→ Delicious Chocolate Layer Cake: https://youtu.be/Qy_kyviDuUY
→ Blueberry Lemon Mousse Cake: https://youtu.be/IwAnK_Ix5cQ
→ Banana Custard Crumb Cake: https://youtu.be/fgXXuNali4s

#cake #dessert #yummy

Creamy and Moist Vegan Chocolate Cake Recipe. This easy-to-make dessert has a soft texture and rich chocolate flavor, topped with a creamy and delicious peanut butter frosting. No eggs, no butter, no milk, and no mixer required.",0.9555,0,0,0,4,3,2,0,0
Denmark,2020,IDLEQuejwU8,https://www.youtube.com/watch?v=IDLEQuejwU8,Vegan breakfasts for the weekend 🥞,"📲 Try our app 7 days FREE!: https://pickuplimes.com/app
💌  Sign-up for our newsletters: http://bit.ly/PUL_newsletters 
🎥 Film & photography gear we use: https://bit.ly/PUL_filming_gear
🎶 The music we use: http://bit.ly/YTube_music (great for YouTube creators) 

RECIPES
00:00 Intro
00:30 Avocado hummus miso kale toast:  http://bit.ly/avo_hummus_toast
03:12 Oatmeal pancakes:  http://bit.ly/oatmeal_pancakes
05:10 Potato hash cakes with marinated tempeh:  http://bit.ly/potato_hash_cakes
09:03 Outro 

WHAT WE USE @ THE PUL KITCHEN  
» Cast iron pot: https://amzn.to/2WtKDT6 
» Food processor: https://amzn.to/2IquU2b 
» Hand blender: https://amzn.to/2PojlJM 
» Blender: https://amzn.to/2GfbeL6 
» Mini spice jars: http://amzn.to/2exHWP8 
» Measuring cups: https://amzn.to/2TfNxt9
» Measuring spoons: https://amzn.to/2KIkfj4
» Garlic crusher: https://amzn.to/2G8d4zY 

STAY CONNECTED 🙋🏻‍♀️ 
👉 Instagram: https://www.instagram.com/pickuplimes/ 
👉 TikTok: https://www.tiktok.com/@pick_up_limes 
👉 Faceb",Pick Up Limes,2020-01-09T18:47:00Z,594,932716,36273.0,929.0,en,vegan; vegan recipes; vegan healthy; vegan breakfast; plant-based recipes; weekend recipes; vegan brunch; vegan pancakes; vegan bacon; vegan hummus; vegan lunch; vegan dinner; breakfast recipes; easy breakfast recipe; healthy breakfast recipe; weight loss recipes; healthy recipes; healthy breakfast; healthy lunch; healthy vegan lunch; vegan lunch ideas; vegan breakfast ideas; what I eat in a day; vegan toast; make ahead breakfast; vegan meal prep; breakfast meal prep,,"📲 Try our app 7 days FREE!: https://pickuplimes.com/app
💌  Sign-up for our newsletters: http://bit.ly/PUL_newsletters 
🎥 Film & photography gear we use: https://bit.ly/PUL_filming_gear
🎶 The music we use: http://bit.ly/YTube_music (great for YouTube creators) 

RECIPES
00:00 Intro
00:30 Avocado hummus miso kale toast:  http://bit.ly/avo_hummus_toast
03:12 Oatmeal pancakes:  http://bit.ly/oatmeal_pancakes
05:10 Potato hash cakes with marinated tempeh:  http://bit.ly/potato_hash_cakes
09:03 Outro 

WHAT WE USE @ THE PUL KITCHEN  
» Cast iron pot: https://amzn.to/2WtKDT6 
» Food processor: https://amzn.to/2IquU2b 
» Hand blender: https://amzn.to/2PojlJM 
» Blender: https://amzn.to/2GfbeL6 
» Mini spice jars: http://amzn.to/2exHWP8 
» Measuring cups: https://amzn.to/2TfNxt9
» Measuring spoons: https://amzn.to/2KIkfj4
» Garlic crusher: https://amzn.to/2G8d4zY 

STAY CONNECTED 🙋🏻‍♀️ 
👉 Instagram: https://www.instagram.com/pickuplimes/ 
👉 TikTok: https://www.tiktok.com/@pick_up_limes 
👉 Facebook: https://www.facebook.com/pickuplimes/ 
👉 Pinterest: https://www.pinterest.com/sadiabadiei/ 
 
❤ Sadia",0.9756,0,0,0,0,0,0,3,0
Denmark,2020,2i1UFiDY61U,https://www.youtube.com/watch?v=2i1UFiDY61U,One of my FAVOURITE Chinese dishes | Mapo Tofu 麻婆豆腐,"LEARN HOW TO MAKE THE BEST VEGAN MAPO TOFU RECIPE AT HOME!

LAY HO MA!!  Mapo tofu is definitely one of my all time favourite recipes.  It's salty, spicy, and when you scoop this amazingness onto a bowl of rice it's legit game over.  Join me in this episode and learn how to make my ultimate vegan mapo tofu recipe.  Let's begin


Ingredients:
4 dried shiitake mushrooms
2 1/2 cups water
3 sticks green onion
1 cup canned chickpeas
1lb soft or medium firm tofu
2 pieces garlic
1 small piece ginger
1-2 tsp Sichuan peppercorns (or black peppercorns)
3 tbsp chili oil (https://youtu.be/IkBWsfsEVkM)
1 tsp chili powder
2 tbsp doubanjiang (Chinese broad bean chili paste)
1 tsp cane sugar
1 tbsp soy sauce
splash of rice vinegar
2 tsp potato starch + 1 tbsp water

Directions:
1. Place the dried shiitake mushrooms in a small saucepan and add in the water.  Cover and bring to a boil
2. Chop the green onion.  Roughly crush the chickpeas with a fork
3. When the water comes to a boil, simmer on medium fo",Yeung Man Cooking,2020-10-07T16:00:00Z,543,929283,33150.0,1541.0,en,how to make vegan mapo tofu recipe; homemade mapo tofu; how to make mapo tofu at home; chinese mapo tofu recipe; mapo tofu takeaway takeout; mapo tofu from scratch recipe; 麻婆豆腐; how to use doubanjiang; easy mapo tofu recipe; how to make vegan; easy vegan recipes; easy vegetarian recipes; how to cook spicy mapo tofu recipe; wil yeung; yeung man cooking; vegan asian recipes; vegan chinese recipes,,"Pour out and reserve the mushroom water. Cool down the mushrooms with cold water and squeeze out the liquid. Sauté the chickpeas and mushrooms for 1-2min. Add in the chili powder, crushed peppercorn, and the doubanjiang.",0.9863,0,4,0,0,0,0,1,0
Denmark,2020,5b0PNrXa31Y,https://www.youtube.com/watch?v=5b0PNrXa31Y,Quick Vegan Grilled cheese,One of my Favorite vegan cheeses is Violife purchased at Wholefoods.,Tabitha Brown,2020-03-12T00:14:59Z,60,909121,52554.0,1360.0,en,,,One of my Favorite vegan cheeses is Violife purchased at Wholefoods.,0.4588,0,0,0,0,0,1,0,0
Denmark,2020,vLvQHj4B-d4,https://www.youtube.com/watch?v=vLvQHj4B-d4,BEST Vegan Ramen Recipes + EASY Broths to make TODAY!,"LEARN HOW TO MAKE 4 DIFFERENT TYPES OF VEGAN RAMEN RECIPES!

LAY HO MA!  Ramen in my opinion is an amazing dish to make any time of the year.  Its so incredibly flavourful and your imagination is really the limit.  Join me in this episode and learn how to make vegan ramen recipes 4 different ways!  Let's begin!

MIXED MISO VEGAN RAMEN FULL RECIPE:
https://youtu.be/Ys3-guWSHk8

BLACK MISO VEGAN RAMEN FULL RECIPE:
https://youtu.be/Zq7ZF-kbxl4

SHIO VEGAN RAMEN FULL RECIPE:
https://youtu.be/DQOKi9PVPdw

SPICY TAN TAN VEGAN RAMEN FULL RECIPE:
https://youtu.be/VLfrRZoqzUg


ORDER YOUR SIGNED VEGAN RAMEN COOKBOOK + FREE E-BOOK HERE:
https://www.yeungmancooking.com

If you enjoyed this episode and would love to see more, remember to like, comment, and subscribe so that you won't miss a single episode!

Hong Kong born Canadian, Wil Yeung is an international photographer, filmmaker, entrepreneur, violinist, and YouTube chef.  He immigrated to Canada when he was a young boy carrying with him his",Yeung Man Cooking,2020-04-08T16:00:38Z,803,840266,24359.0,666.0,en,4 vegan ramen recipes; vegan ramen recipes; vegan ramen; how to make vegan ramen; vegan ramen broth; how to make ramen at home; how to make ramen from scratch; homemade ramen recipe; spicy tan tan ramen recipe; miso ramen recipe; vegan ramen broth recipe; easy vegan ramen recipe; authentic ramen recipe; wil yeung; vegan in Japan; Japanese cuisine; vegetarian ramen recipe; ramen recipes,,"LEARN HOW TO MAKE 4 DIFFERENT TYPES OF VEGAN RAMEN RECIPES! Join me in this episode and learn how to make vegan ramen recipes 4 different ways! MIXED MISO VEGAN RAMEN FULL RECIPE:
https://youtu.be/Ys3-guWSHk8

BLACK MISO VEGAN RAMEN FULL RECIPE:
https://youtu.be/Zq7ZF-kbxl4

SHIO VEGAN RAMEN FULL RECIPE:
https://youtu.be/DQOKi9PVPdw

SPICY TAN TAN VEGAN RAMEN FULL RECIPE:
https://youtu.be/VLfrRZoqzUg


ORDER YOUR SIGNED VEGAN RAMEN COOKBOOK + FREE E-BOOK HERE:
https://www.yeungmancooking.com

If you enjoyed this episode and would love to see more, remember to like, comment, and subscribe so that you won't miss a single episode! Wil's Recipes on Instagram:  @mr_wilyeung
Wil's Recipes on Facebook:  fb.me/mrwilyeung
Wil's Photography + Video on Instagram: @wyphotography.com
Wil's Photography + Video on Facebook: wyphotography

You are watching:
https://youtu.be/vLvQHj4B-d4",0.9864,0,0,0,0,0,1,2,0
Denmark,2020,Hhj2cfwyRc0,https://www.youtube.com/watch?v=Hhj2cfwyRc0,Vegan Indian dinner! My dad’s favorite #foodie foodie #vegan #food #dinnerrecipe #quickrecipe #short,Vegetarian curry chickpeas #easycooking #cooking #foodtocook #ideasforvegans#learningtocook #indianfood #onepotcooking #garlic #spices #curry #moroccancook #الهند #الطبخ_هندي #المغرب #moroccancooking #moroccanchef #maroc #marocaine,Meals By Yaya,2020-01-15T02:22:33Z,28,831188,9207.0,84.0,en,#indians #momlife; #vegan #food #health #foodporn #vegetarian; #explorepage #spices #nomnom; #onepot,,Vegetarian curry chickpeas #easycooking #cooking #foodtocook #ideasforvegans#learningtocook #indianfood #onepotcooking #garlic #spices #curry #moroccancook #الهند #الطبخ_هندي #المغرب #moroccancooking #moroccanchef #maroc #marocaine,0.5093,0,0,0,0,0,2,0,0
Denmark,2020,D4w-9pK7Wzc,https://www.youtube.com/watch?v=D4w-9pK7Wzc,Couscous Gemüse Pfanne / One Pot Gericht in 20 Minuten / Vegan / Ramadan Rezept / Sallys Welt,"❤ Zum Rezept:
https://sallys-blog.de/rezepte/couscous-gemuese-pfanne-one-pot-gericht-in-20-minuten-ramadan-rezept

Leckere und einfache Couscous Gemüse Pfanne zubereitet in 20 Minuten. Dazu werden Zucchini, Paprika und Karotten bissfest gegart und mit Gemüsebrühe abgelöscht. Der Couscous ist innerhalb von nur wenigen Minuten gar gezogen und schmeckt super lecker. Kleine Tomaten, rote Zwiebel, Frühlingszwiebeln und Petersilie vollenden das Gericht. Die one pot Pfanne kann super zum Mittag- oder auch Abendessen zubereitet werden und sowohl warm als Hauptspeise als auch kalt z.B. als Salat Beilage gegessen werden. Zum Servieren kann noch etwas Nomadenkäse dazu gereicht werden, dann ist das Gericht vegetarisch- ansonsten sogar vegan! 

📝 Zutaten für das Rezept:
3 Esslöffel Olivenöl
2 Knoblauchzehen
150g Zucchini
150g Paprika (rot)
150g Karotten
350g Gemüsebrühe
0,5 TL Salz
0,25 TL Pfeffer
0,5 TL Minze
200g Couscous
100g Tomaten
1 rote Zwiebel
2 Frühlingszwiebeln
0,5 Bund Petersilie
100g No",Sallys Welt,2020-04-29T09:00:13Z,924,741631,12727.0,478.0,de,vegan; vegetarisch; gemüsepfanne; gemüse; paprika; reis; sallys welt; sally; vegetables; vegetarian; ramadan; schnell; einfach; quick; carrots; brew; couscous; tomatoes; tomaten; one pot; mittagessen; abendessen; salat; beilage; rezept; recipe; yummy; tasty; lecker; schmeckt; 20 minuten; minutes; simple; ramadan rezepte; pfannengericht; pan; onions; zwiebeln; dish; meal; dinner; supper; lunch; cooking; kochen; gesund; healthy; diy; do it yourself; selber machen; kinderleicht; gericht; iftar; fasten; fastenbrechen; mubarak; eid mubarak,,"❤ Zum Rezept:
https://sallys-blog.de/rezepte/couscous-gemuese-pfanne-one-pot-gericht-in-20-minuten-ramadan-rezept

Leckere und einfache Couscous Gemüse Pfanne zubereitet in 20 Minuten. Dazu werden Zucchini, Paprika und Karotten bissfest gegart und mit Gemüsebrühe abgelöscht. Gazi Tulum)

🎤❤ Neu: Mein eigener Podcast 😍:
http://sallys.link/podcast

Meine kostenlose Sally App für iOS und Android 😍 ❤
Zum Download:
iOS: http://sallys.link/ios
Android: http://sallys.link/android

Original Sally Produkte:
http://bit.ly/SallysProdukte

Meine erste eigene Kenwood Küchenmaschine:
https://www.kenwoodworld.com/de-de/e/sallyswelt

Meine Back- und Kochbücher:
http://bit.ly/SallysBücher
__

Mein Name ist Sally. __

Homepage: http://www.sallyswelt.de
Shop: http://www.sallys-shop.de
Blog: http://www.sallys-blog.de
Facebook: http://www.facebook.com/sallywelt
Instagram: http://instagram.com/sallyswelt
Pinterest: https://www.pinterest.de/sallyswelt
__

Impressum: http://sallys.link/impressum 
Kontakt: http://sallys.link/kontakt 
Datenschutz: http://sallys.link/datenschutz


Unterstützt durch Produktplatzierung
#Ramadan #Couscous #OnePotGericht Datenschutz: http://sallys.link/datenschutz",0.9804,0,0,0,3,2,1,2,0
Denmark,2020,yLa8whbdvjo,https://www.youtube.com/watch?v=yLa8whbdvjo,Can Vegan Sushi Satisfy A Sushi Lover?,"Jasmine absolutely loves sushi. Can Merle come up with a vegan sushi recipe that Jasmine will approve of?

Tomato ""Tuna"" Sushi
INGREDIENTS
Tomato “Tuna” 
4 large Roma tomatoes
½ cup low-sodium soy sauce
½ cup unsweetened rice wine vinegar
1½ teaspoons sugar 
1 nori sheet, torn into small pieces 
½ cup neutral oil, such as canola 
Assembly 
[Sushi Rice] (https://tasty.co/recipe/how-to-throw-a-sushi-party)
1-2 tablespoons wasabi paste, or to taste 
1-2 nori sheets, cut into ½-inch strips 
PREPARATION
Using a sharp paring knife, cut a small “x” in the bottom of each tomato. Using the tip of the knife, carefully remove the core of each tomato. 
Bring a medium pot of water to a simmer. Prepare an ice bath in a large bowl and set nearby. When the water is simmering, add the tomatoes and cook for 60–90 seconds, until the skin begins to peel away from the flesh near the “x” and core. Using a slotted spoon, transfer the tomatoes to the ice bath and let cool for 2–3 minutes, until no longer warm",Goodful,2020-06-07T15:00:22Z,953,728696,23394.0,730.0,en,K_fe; KtKp; buzzfeed merle; easy vegan recipes; easy vegan sushi; goodful merle; goodful vegan; how to make sushi; how to make vegan sushi; jasmine pak; merle goodful vegan; merle o'neal; plant based; raw vegan sushi; sushi; sushi recipe; vegan; vegan cooking; vegan food; vegan meals; vegan recipe; vegan recipes; vegan seafood; vegan sushi; vegan sushi recipe; vegan sushi roll; vegan sushi rolls; veganism; vegetarian sushi,,"Cut the tomatoes into quarters and remove the seeds. Add the tomato to the dish and toss to coat. Connect with Goodful:
Like us on Facebook: https://www.facebook.com/officialgoodful/
Follow us on Instagram: https://www.instagram.com/goodful/
Follow us on Twitter: https://twitter.com/goodful
Check out our website: https://www.goodful.com/
Subscribe to the Goodful Newsletter: https://www.buzzfeed.com/newsletters/goodful

Credits: https://www.buzzfeed.com/bfmp/videos/101746
MUSIC

Licensed via Audio Network

STILLS
piece of sushi (california roll)
Suzifoo/Getty Images
salt shaker (XL)
Suzifoo/Getty Images
Little Hermit Crab
inhauscreative/Getty Images
Two eggplants on white background
atoss/Getty Images
Bluefin tuna really fresh isolated on white
LUNAMARINA/Getty Images
London Bus
Adamo Di Loreto/Getty Images
Ripe ears of wheat bunch isolated on white background
Prostock-Studio/Getty Images
glass jar with sugar, open, isolated on white
nadisja/Getty Images
Green sea turtle and discarded fishing net
Aryfahmed/Getty Images
single use plastic bottle trash landfill
EasternLightcraft/Getty Images
Plastic marine pollution. Kittiya/Getty Images
Broken Lobster Trap
Tim Paulawitz/Getty Images
Crew of Fishermen Work on Commercial Fishing Ship that Pulls Trawl Net
gorodenkoff/Getty Images
Huge tuna caught aboard a senneant tuna
aymeric bein/Getty Images
Fisherman Rinses Caugth Fish on Board of Commercial Fishing Ship
gorodenkoff/Getty Images
Water-level view on river chinese fishing net and fisherman using a hand net to catch fishes out of it
Worldpicture/Getty Images
Green Sea Turtle swim in shallow water of the coral reef in the Caribbean Sea around Curacao
naturepics_li/Getty Images
bottlenose dolphin
sango-films/Getty Images
Aquaculture Cage culture of freshwater fish
levik1operator/Getty Images
Flying over a Commercial Fishing Ship that Pulls Trawl Net
gorodenkoff/Getty Images


https://www.youtube.com/c/Goodful",0.9839,2,1,0,2,0,0,4,4
Denmark,2020,jZJ4CjRzDD8,https://www.youtube.com/watch?v=jZJ4CjRzDD8,EASY VEGAN BACON! MADE WITH RICE PAPER! #Shorts,"#Shorts
Hi Everybody! Here's my quick and easy way to make Rice Paper Bacon! 

For a longer more in depth video:
https://www.youtube.com/watch?v=YjtsG_oMnuo

For the recipe please visit: 
https://www.theeburgerdude.com/post/rice-paper-bacon

As THEE BURGER DUDE, my goal is to show vegans and non-vegans alike how to make easy, vegan comfort food! 

If you are interested in recommendations for Kitchen Gear, Spices & Pantry Items, or what I use for my Photos and Videos, please check this link: https://www.amazon.com/shop/thee_burger_dude

Follow:
website - https://www.theeburgerdude.com/
instagram - https://www.instagram.com/thee_burger_dude
facebook - https://www.facebook.com/TheeBurgerDude
twitter - https://twitter.com/TheeBurgerDude
pinterest - https://www.pinterest.com/theeburgerdude/

This post is not sponsored, all opinions are my own. I've also included some affiliate links, at no additional cost to you! Anything I earn will be put back into making recipes and videos for y'all. Tha",Thee Burger Dude,2020-11-19T18:16:23Z,30,657793,41064.0,960.0,en,vegan; vegan recipes; burger; vegan burger; fried chicken; vegan fried chicken; copycat recipe; vegan junk food; comfort food; vegan comfort food; how to go vegan; plant based; vegan lifestyle; beginner's guide to veganism; veganism for beginners; vegans; animal rights; vegan food; easy vegan recipes; best vegan recipes; vegan meals; mac n cheese; cheese; vegan cheese sauce; veganism; vegan diet; vegan recipe; vegan mac and cheese; vegan cooking; bacon,,"Here's my quick and easy way to make Rice Paper Bacon! For a longer more in depth video:
https://www.youtube.com/watch?v=YjtsG_oMnuo

For the recipe please visit: 
https://www.theeburgerdude.com/post/rice-paper-bacon

As THEE BURGER DUDE, my goal is to show vegans and non-vegans alike how to make easy, vegan comfort food! If you are interested in recommendations for Kitchen Gear, Spices & Pantry Items, or what I use for my Photos and Videos, please check this link: https://www.amazon.com/shop/thee_burger_dude

Follow:
website - https://www.theeburgerdude.com/
instagram - https://www.instagram.com/thee_burger_dude
facebook - https://www.facebook.com/TheeBurgerDude
twitter - https://twitter.com/TheeBurgerDude
pinterest - https://www.pinterest.com/theeburgerdude/

This post is not sponsored, all opinions are my own. Anything I earn will be put back into making recipes and videos for y'all.",0.9643,0,0,0,0,0,4,2,0
Denmark,2020,G8Sygrs76nc,https://www.youtube.com/watch?v=G8Sygrs76nc,Vegan Ramen Broth | Veggie Stock Recipe | Base for Ramen Noodles!,"LEARN HOW TO MAKE AN EASY VEGAN RAMEN BROTH BASE FROM SCRATCH FOR NOODLES

LAY HO MA!!  This simple veggie stock is delicious and easy to make.  If you make this ahead of time, then you're ready to make some incredible vegan ramen.  Join me in this episode and learn how to make an easy vegan ramen broth recipe from scratch.  Let's begin.

Ingredients:
1 large onion
1 garlic bulb
3 tbsp olive oil
4 sticks celery
1 fuji apple (or any other kind you have)
1 potato
5-6 cremini mushrooms
2 tbsp Himalayan pink salt
10g kombu
3L water (12 cups)

Directions:
1. Peel and roughly chop the onion.  Slice the whole garlic bulb in half
2. Heat a stock pot to medium heat.  Add a good drizzle of olive oil
3. Add in the onions and garlic.  Sauté for 5-8min
4. Roughly chop the celery and add to the pot.  Dice the apple and add to the pot
5. Sauté for another 5-8min
6. Dice the potato and slice the mushrooms.  Add them to the pot followed by the pink salt
7. Add about 10g of kombu to the pot followed by ",Yeung Man Cooking,2020-11-29T17:00:04Z,524,643904,27438.0,970.0,en,how to make vegan ramen broth recipe; homemade vegan ramen broth recipe; how to make vegetable stock recipe; how to make homemade veggie stock; homemade veggie broth recipe; homemade vegan ramen recipe; how to make vegan ramen recipe; easy vegan ramen recipe; ramen broth recipe from scratch; authentic japanese ramen broth recipe; japanese vegan ramen recipe; vegan ramen; vegan ramen how to; ramen broth tutorial; ramen broth; ramen stock; wil yeung; vegan noodle soup broth,,"Add in the onions and garlic. Roughly chop the celery and add to the pot. Dice the apple and add to the pot
5. Dice the potato and slice the mushrooms.",0.9924,0,2,0,1,0,3,2,0
